block_id,hour,lighting_score,police_stn_dist,past_incidents,crowd_density,risk_score
66,18,6,1.98,14,9,76.9
31,7,9,3.26,24,3,79.08
92,10,6,8.72,38,5,100.0
98,13,8,9.3,44,9,100.0
90,19,9,4.72,38,10,100.0
22,13,7,2.71,9,9,59.23
33,12,6,8.9,44,6,100.0
18,19,8,2.09,27,6,95.7
24,11,10,9.62,10,7,65.27
90,16,1,4.16,10,7,87.33
77,18,7,4.3,9,4,78.8
60,4,2,0.1,11,2,100.0
80,2,7,1.34,28,3,100.0
26,4,0,5.47,47,5,100.0
75,11,1,6.06,21,3,100.0
85,11,10,8.87,35,9,100.0
36,12,5,8.29,13,6,92.91
64,0,2,2.76,38,2,100.0
32,23,2,3.33,0,4,82.8
23,0,2,6.11,28,7,100.0
31,7,7,7.04,49,10,100.0
93,4,9,3.47,21,0,100.0
96,4,5,6.24,44,5,100.0
21,4,4,9.29,15,9,100.0
99,1,4,6.06,40,2,100.0
90,21,6,6.09,44,2,100.0
65,9,4,0.17,13,4,70.35
77,20,6,3.8,5,8,62.85
44,7,10,2.12,35,2,91.68
84,13,6,5.15,39,10,100.0
33,17,8,5.85,38,9,100.0
10,7,10,8.6,40,4,100.0
90,6,2,6.67,2,2,64.82
89,3,5,7.56,0,10,77.08
81,22,0,9.97,2,2,100.0
75,0,9,3.36,44,3,100.0
42,7,7,5.64,20,1,75.18
73,7,8,3.9,22,6,81.2
31,2,10,5.23,15,4,88.06
8,4,0,1.49,3,7,100.0
57,11,9,2.28,38,7,100.0
59,7,6,2.7,49,9,100.0
99,15,2,9.78,42,4,100.0
98,7,4,7.28,36,5,100.0
62,19,5,2.9,16,8,94.54
22,3,3,0.25,31,7,100.0
42,1,2,2.82,42,3,100.0
47,14,0,7.44,46,1,100.0
100,18,8,1.01,39,1,100.0
98,18,2,5.3,31,4,100.0
53,23,5,5.01,43,8,100.0
68,19,5,3.47,21,10,100.0
10,3,10,8.07,47,10,100.0
99,18,5,8.13,43,0,100.0
74,20,1,0.98,27,7,100.0
82,11,4,3.32,18,6,91.61
13,22,7,8.52,26,8,100.0
61,12,4,6.69,46,6,100.0
46,4,3,1.73,18,4,100.0
80,4,3,9.34,9,7,100.0
12,9,0,2.76,38,3,100.0
14,13,6,8.78,2,10,72.63
50,2,6,9.57,42,3,100.0
90,23,1,1.85,30,10,100.0
75,4,1,7.86,41,9,100.0
37,2,3,4.45,31,9,100.0
69,22,3,9.08,1,4,100.0
61,20,6,3.35,10,3,85.29
6,23,6,1.4,1,3,66.32
54,4,5,9.53,47,6,100.0
65,10,3,1.14,11,10,73.91
16,11,5,2.79,4,10,62.85
46,7,8,0.7,3,4,32.51
2,20,2,0.23,5,4,76.42
83,16,1,9.75,37,6,100.0
9,11,3,0.94,8,5,66.5
1,12,1,6.68,2,2,80.5
96,12,8,2.31,44,10,100.0
7,19,5,6.74,11,1,91.64
61,19,2,7.93,35,1,100.0
67,11,2,4.37,16,8,100.0
64,21,7,9.54,3,7,81.55
86,4,3,2.51,21,2,100.0
78,11,10,3.74,2,7,32.94
52,11,2,5.84,49,10,100.0
71,18,5,5.49,41,4,100.0
81,3,2,5.34,30,5,100.0
39,18,7,1.44,12,8,77.68
19,2,8,3.66,2,8,64.96
34,3,6,8.42,50,5,100.0
9,21,3,1.25,39,4,100.0
72,1,8,1.85,42,7,100.0
86,17,1,4.21,5,1,83.61
66,15,5,8.09,37,3,100.0
45,14,4,2.22,3,1,59.86
26,23,4,3.58,50,9,100.0
49,3,9,7.65,5,1,98.57
53,2,2,5.73,44,6,100.0
2,0,1,5.13,35,0,100.0
79,15,8,1.29,20,3,56.91
74,19,0,8.43,9,5,100.0
17,20,2,9.19,13,10,100.0
30,6,8,6.74,20,5,94.25
10,13,9,0.79,46,5,100.0
36,0,5,0.91,41,2,100.0
100,17,8,8.95,16,5,94.46
76,9,6,9.4,49,3,100.0
71,17,6,4.11,27,0,100.0
4,15,3,9.98,24,5,100.0
52,18,7,5.32,26,9,100.0
38,7,5,3.19,27,10,100.0
80,18,1,6.2,11,10,100.0
55,19,5,5.84,22,9,100.0
12,3,0,9.53,1,0,100.0
47,17,7,3.49,30,1,99.83
90,6,2,9.53,42,2,100.0
97,2,10,4.96,50,8,100.0
86,1,1,2.96,14,0,100.0
58,14,6,0.61,35,5,100.0
45,14,2,0.88,18,0,87.79
15,22,10,6.51,17,7,89.43
97,17,8,2.26,47,7,100.0
83,17,0,4.21,25,0,100.0
85,4,0,4.38,26,7,100.0
42,16,8,6.03,2,10,43.25
18,13,0,5.73,41,1,100.0
45,6,2,9.3,32,1,100.0
89,19,5,0.63,7,9,66.42
76,19,3,2.39,29,9,100.0
74,9,3,0.22,25,4,94.43
50,9,8,9.93,18,3,96.51
54,10,1,8.65,27,1,100.0
26,13,9,0.87,50,0,100.0
76,12,6,4.17,44,3,100.0
35,18,6,9.9,10,8,99.36
89,17,6,0.4,40,5,100.0
36,23,1,2.15,37,2,100.0
68,16,3,9.48,23,4,100.0
48,15,5,7.63,26,10,100.0
91,4,2,1.61,12,5,100.0
93,5,5,7.55,22,7,100.0
56,5,9,7.89,46,9,100.0
19,16,3,9.09,0,3,82.85
42,18,6,1.71,38,10,100.0
99,9,1,6.0,24,7,100.0
27,14,8,3.41,5,2,47.17
26,6,8,5.71,0,10,40.37
52,20,3,0.8,37,2,100.0
74,6,3,1.06,1,2,54.47
64,11,10,4.28,38,9,100.0
70,6,10,0.88,14,0,52.31
88,6,1,8.46,45,7,100.0
7,20,6,8.76,17,0,96.74
29,12,4,5.64,27,8,100.0
51,14,5,6.34,14,5,84.95
42,22,0,8.23,28,4,100.0
32,11,5,2.99,23,5,97.75
4,8,2,6.87,11,2,87.93
7,1,6,4.13,29,3,100.0
99,13,1,1.74,47,9,100.0
19,16,6,3.59,34,9,100.0
77,15,7,4.39,17,9,76.81
70,0,6,2.24,12,7,91.25
59,23,3,9.51,20,10,100.0
55,23,2,9.26,8,10,100.0
40,16,7,1.19,12,0,52.58
95,1,9,5.41,8,3,78.31
36,14,8,8.28,39,0,100.0
76,5,9,9.22,31,0,100.0
10,20,2,5.85,22,6,100.0
25,0,8,2.87,27,10,100.0
24,3,3,2.56,44,8,100.0
78,5,8,1.39,1,4,40.17
88,21,4,3.66,20,1,100.0
100,9,4,5.58,33,4,100.0
51,17,4,8.64,39,8,100.0
54,20,7,8.14,46,9,100.0
73,11,4,9.92,12,1,95.82
81,10,9,3.36,49,9,100.0
83,11,4,4.14,2,10,62.67
97,7,0,3.32,0,4,67.41
43,23,6,7.57,18,4,100.0
96,18,1,7.96,16,7,100.0
71,3,1,3.15,20,4,100.0
31,19,4,4.65,17,5,100.0
98,1,8,1.66,49,8,100.0
7,6,1,2.24,33,10,100.0
9,20,9,8.47,28,9,100.0
10,19,5,0.68,8,10,66.33
74,14,0,5.72,12,2,100.0
2,7,5,7.07,13,4,82.4
72,0,4,2.43,35,6,100.0
30,23,2,5.39,4,0,100.0
93,11,0,8.82,46,8,100.0
80,21,0,4.21,49,1,100.0
38,17,10,0.3,39,10,100.0
59,6,1,9.11,1,8,88.9
67,21,3,9.24,38,7,100.0
56,10,8,3.44,25,5,94.12
96,9,6,9.23,43,1,100.0
77,11,9,9.44,18,6,90.45
11,9,8,0.88,21,1,78.63
32,14,9,0.68,15,7,49.18
36,19,3,3.7,39,2,100.0
68,20,4,1.46,35,8,100.0
67,23,1,0.21,25,4,100.0
58,20,6,7.93,28,5,100.0
63,22,3,1.56,12,5,97.4
55,21,7,6.77,1,4,61.53
11,23,1,2.6,1,5,91.82
28,6,1,2.55,9,10,75.64
6,0,8,4.15,34,5,100.0
45,13,9,8.79,18,2,87.96
57,12,3,4.69,20,1,100.0
19,16,2,9.66,24,9,100.0
67,5,0,5.67,19,7,100.0
5,12,7,9.33,7,5,66.42
84,16,8,1.07,31,9,94.82
53,7,6,0.97,21,7,89.68
48,3,0,3.09,40,1,100.0
72,20,0,7.44,48,10,100.0
28,18,8,6.14,48,9,100.0
46,2,1,5.45,49,5,100.0
62,1,3,7.85,9,10,100.0
51,8,9,7.95,15,6,78.86
44,17,2,8.09,10,7,100.0
68,18,9,2.31,18,7,73.26
37,1,0,9.09,8,9,100.0
42,23,9,7.62,33,10,100.0
4,14,3,8.42,37,5,100.0
48,9,0,8.55,13,0,100.0
84,6,5,7.21,5,6,70.39
83,21,5,9.84,44,9,100.0
73,10,0,5.48,38,10,100.0
21,9,9,8.33,30,5,99.15
42,16,10,5.89,37,7,100.0
73,8,10,3.41,44,10,100.0
12,0,9,0.87,46,4,100.0
4,21,8,4.74,15,2,81.94
26,10,2,2.61,40,9,100.0
22,10,4,6.69,45,1,100.0
17,20,10,3.44,49,8,100.0
84,7,8,7.1,15,0,70.21
20,0,2,3.48,22,6,100.0
65,16,8,1.17,2,9,35.04
75,18,0,8.38,2,1,100.0
11,16,1,9.51,41,7,100.0
5,17,6,5.28,39,0,100.0
92,20,7,7.9,19,9,100.0
89,1,10,0.53,20,5,89.51
24,20,0,1.03,4,1,80.44
54,9,4,3.18,0,0,56.44
55,20,9,6.57,8,1,66.18
72,13,2,0.79,21,10,100.0
77,10,5,2.5,18,5,91.75
7,8,1,3.89,22,0,100.0
6,14,9,6.23,14,6,67.04
47,20,7,0.8,15,9,76.21
52,15,5,0.91,19,5,74.26
13,10,5,5.24,20,1,98.58
86,9,3,2.44,36,0,100.0
27,23,7,6.88,5,7,78.29
28,20,1,3.18,6,8,81.73
3,7,6,3.83,10,6,66.07
40,12,5,9.58,17,1,100.0
10,15,4,2.43,26,7,97.24
38,16,1,2.59,6,1,77.71
21,14,10,3.38,39,8,100.0
62,1,0,9.47,4,2,100.0
52,7,4,9.02,19,10,100.0
3,14,1,8.62,43,10,100.0
17,23,3,0.22,13,8,100.0
69,5,7,3.69,1,0,42.65
60,10,5,7.32,15,8,88.9
71,19,0,5.4,40,5,100.0
2,11,9,6.03,15,2,70.3
7,0,1,2.45,7,9,100.0
7,16,6,1.06,9,8,60.88
70,8,1,6.8,29,2,100.0
94,18,9,4.28,20,3,93.43
52,11,5,8.84,8,3,82.88
52,10,1,1.87,0,7,59.55
87,5,4,0.21,35,4,100.0
20,21,7,5.61,36,2,100.0
97,0,7,3.94,7,0,89.16
88,0,1,7.45,44,10,100.0
29,22,10,2.63,13,7,79.1
14,21,6,2.21,17,3,88.85
84,10,3,6.27,43,3,100.0
98,23,1,5.71,28,0,100.0
26,22,5,3.92,39,9,100.0
18,0,10,6.21,41,2,100.0
85,12,7,0.7,12,6,62.33
60,23,5,3.6,12,4,89.16
9,8,6,2.97,27,0,98.41
84,18,10,6.43,43,3,100.0
91,11,6,4.14,1,4,52.58
12,7,1,9.21,48,0,100.0
67,6,5,4.57,6,7,62.17
64,15,7,6.55,22,4,92.09
86,20,2,2.87,34,7,100.0
23,0,3,8.26,38,1,100.0
2,1,9,2.11,23,7,100.0
87,1,9,9.25,8,6,90.9
90,10,1,5.43,17,6,91.76
6,13,5,3.15,27,1,100.0
4,0,3,2.58,19,6,100.0
88,10,8,3.89,46,0,100.0
2,9,3,7.25,4,5,71.56
86,21,3,1.23,11,10,84.24
83,21,6,5.65,10,4,89.59
40,1,7,1.15,8,1,93.02
79,15,3,8.77,41,2,100.0
42,7,1,7.94,16,8,100.0
86,20,5,5.86,46,4,100.0
47,11,1,4.18,32,9,100.0
47,23,10,5.12,7,8,68.59
79,12,4,1.99,14,9,69.21
81,16,4,0.85,6,1,56.6
52,14,8,0.3,32,4,93.69
11,2,0,4.27,2,9,100.0
89,7,6,2.45,0,0,41.27
65,7,3,2.83,21,0,93.76
83,16,7,2.16,15,5,71.52
89,20,4,4.09,19,0,97.68
87,6,1,1.18,18,3,99.42
18,3,3,8.87,36,1,100.0
7,11,5,1.71,0,5,41.37
82,17,3,0.59,7,2,56.44
96,9,3,9.21,21,8,100.0
40,22,2,4.17,26,6,100.0
42,6,6,4.62,7,2,66.44
90,10,0,2.96,23,10,100.0
42,21,8,5.77,32,3,100.0
42,9,8,7.86,8,10,62.06
78,17,2,4.53,41,10,100.0
30,6,7,5.68,16,4,77.14
59,4,3,2.28,37,5,100.0
58,17,0,0.71,22,3,100.0
99,17,10,2.05,27,3,84.62
77,0,5,9.6,8,2,100.0
53,21,6,2.36,35,0,100.0
97,4,5,5.35,31,9,100.0
3,9,1,5.4,5,9,85.76
52,14,1,2.97,39,3,100.0
84,23,2,6.08,34,8,100.0
53,13,2,8.27,20,10,100.0
28,2,2,4.69,18,7,100.0
85,16,3,1.63,31,5,100.0
53,19,2,6.48,37,2,100.0
43,16,10,6.43,45,4,100.0
9,4,5,8.89,44,6,100.0
50,18,3,2.88,46,8,100.0
24,5,7,0.41,38,5,100.0
47,23,2,4.3,27,10,100.0
96,17,5,4.85,31,7,100.0
3,9,7,0.38,14,5,56.38
57,20,8,1.25,16,10,70.37
73,22,8,8.71,9,7,93.27
49,19,0,9.73,50,5,100.0
4,17,7,4.63,3,8,56.39
49,6,7,8.99,30,4,100.0
51,5,0,10.0,43,1,100.0
27,4,5,0.45,10,0,95.46
51,5,0,0.79,45,6,100.0
7,7,6,1.88,24,5,97.26
33,7,10,7.92,6,2,59.44
23,9,3,2.25,1,5,65.66
83,15,7,2.96,47,5,100.0
28,22,0,0.51,25,2,100.0
97,14,1,3.93,36,10,100.0
41,10,1,4.46,39,10,100.0
23,9,1,4.18,20,1,100.0
11,17,5,1.26,30,4,100.0
1,4,2,4.14,35,6,100.0
100,20,9,2.29,27,10,98.35
79,8,10,6.19,34,10,100.0
16,4,0,8.83,44,1,100.0
85,2,5,9.29,28,8,100.0
34,15,5,1.83,49,3,100.0
20,3,2,7.87,50,2,100.0
75,19,2,4.15,12,4,98.25
43,21,3,0.84,3,2,64.43
70,14,9,1.43,25,10,68.16
75,14,0,3.92,13,8,92.41
31,14,6,0.62,41,0,100.0
19,8,6,5.79,3,3,52.97
84,17,8,7.06,6,9,62.13
91,8,6,1.15,0,5,44.49
92,12,0,1.77,23,5,100.0
26,14,1,0.51,14,10,86.45
96,1,3,2.37,29,3,100.0
2,15,2,1.06,38,1,100.0
53,6,9,6.58,32,4,100.0
1,21,10,2.74,24,4,77.88
60,1,3,7.54,21,8,100.0
70,4,3,5.21,41,1,100.0
69,16,1,4.06,14,3,100.0
100,6,2,6.03,50,5,100.0
8,21,7,9.36,27,6,100.0
93,9,10,1.7,18,7,62.24
41,11,8,0.87,10,3,41.32
89,21,3,3.16,42,6,100.0
74,22,7,4.92,44,0,100.0
80,11,10,9.03,0,3,50.28
18,2,5,9.37,4,9,100.0
15,9,5,7.33,43,9,100.0
3,0,3,8.58,8,1,100.0
89,7,3,7.11,2,8,68.92
48,20,6,2.63,27,2,100.0
89,22,0,6.87,43,3,100.0
83,13,0,2.44,33,5,100.0
93,18,8,9.23,23,4,100.0
50,15,7,1.87,9,2,55.84
43,17,5,0.26,17,0,70.26
64,9,2,1.86,6,1,75.44
96,15,8,9.3,7,0,73.23
90,22,3,6.73,12,10,100.0
18,15,7,9.66,1,10,58.59
74,14,2,0.85,7,4,66.66
66,5,8,2.23,41,4,100.0
83,21,5,6.45,2,1,76.58
79,4,9,6.89,34,3,100.0
67,11,0,7.11,42,1,100.0
83,20,5,1.85,37,1,100.0
38,13,0,7.9,39,4,100.0
88,0,2,7.04,9,10,100.0
81,11,2,7.49,46,7,100.0
26,23,4,0.72,13,9,100.0
27,3,5,2.42,43,10,100.0
95,6,8,3.87,32,8,100.0
17,9,2,2.94,11,2,85.59
97,9,5,0.13,21,5,78.08
66,11,1,5.92,21,3,100.0
14,16,5,8.69,5,0,65.31
70,21,8,7.67,41,6,100.0
83,0,3,2.31,39,4,100.0
22,2,6,6.48,50,8,100.0
90,22,4,5.97,44,5,100.0
42,4,10,8.44,16,4,100.0
42,12,3,3.88,10,2,76.5
60,2,0,2.27,38,0,100.0
7,23,0,4.98,37,5,100.0
73,6,8,0.84,26,0,70.08
82,12,4,2.48,22,9,100.0
20,7,1,9.49,20,4,100.0
80,21,6,8.08,20,9,100.0
27,22,4,2.73,43,1,100.0
63,13,0,8.56,32,8,100.0
13,7,6,7.73,9,5,72.46
72,23,3,9.46,25,8,100.0
72,9,2,3.97,44,7,100.0
89,8,4,2.29,50,7,100.0
98,15,3,6.81,50,0,100.0
23,16,3,8.47,7,6,88.49
2,11,1,1.95,14,8,84.72
39,5,5,4.2,10,7,78.1
17,6,5,1.51,23,5,95.84
98,10,4,5.9,6,3,76.36
14,21,0,2.19,45,9,100.0
20,18,8,6.21,0,1,65.44
86,12,7,8.5,19,7,95.5
9,11,3,6.59,12,5,85.86
64,4,9,1.57,44,6,100.0
45,23,2,3.36,21,3,100.0
8,5,4,4.31,27,2,100.0
1,21,8,2.42,50,0,100.0
55,7,1,6.4,41,5,100.0
71,11,8,3.74,47,9,100.0
53,21,6,3.72,7,9,66.25
25,17,5,7.9,7,0,83.31
80,16,0,6.01,27,4,100.0
80,11,3,9.85,17,6,100.0
80,9,2,6.18,41,6,100.0
30,7,1,2.68,22,6,100.0
46,21,3,7.56,48,3,100.0
91,10,10,7.53,18,7,84.11
84,18,1,8.36,25,10,100.0
68,5,2,2.31,17,0,92.92
23,1,6,2.01,23,7,100.0
28,1,6,4.35,49,3,100.0
16,9,9,8.29,44,4,100.0
32,10,7,2.42,19,3,81.83
52,22,2,4.92,49,10,100.0
66,3,2,4.59,15,4,100.0
15,13,5,4.2,18,9,91.47
31,17,2,0.42,13,3,86.26
39,19,1,8.78,2,0,89.63
29,17,1,9.29,10,9,97.04
26,0,1,4.21,48,0,100.0
65,18,4,6.61,35,2,100.0
81,11,9,5.57,12,3,73.69
15,8,4,9.53,17,5,100.0
79,22,1,6.19,18,0,100.0
13,1,9,7.52,47,1,100.0
15,9,6,2.84,19,1,88.67
30,16,0,0.21,41,8,100.0
34,18,10,3.76,3,0,55.42
16,23,10,8.25,28,7,100.0
96,16,10,2.39,46,8,100.0
74,14,5,8.05,41,1,100.0
39,23,10,0.89,38,1,100.0
32,22,4,8.21,37,4,100.0
56,1,6,3.21,44,6,100.0
14,4,1,9.3,6,6,100.0
82,2,1,7.09,24,2,100.0
21,20,9,2.14,45,0,100.0
52,0,2,4.14,27,2,100.0
24,18,6,7.97,35,8,100.0
1,8,0,7.52,20,9,100.0
46,22,8,7.46,32,6,100.0
10,17,0,9.6,34,4,100.0
82,4,0,6.58,17,6,100.0
48,10,3,0.4,48,0,100.0
59,0,3,2.63,39,4,100.0
4,23,2,5.39,19,0,100.0
13,6,3,3.18,8,8,69.99
42,20,6,6.63,38,10,100.0
83,6,3,0.62,47,9,100.0
42,9,3,1.06,17,4,86.07
89,1,7,0.96,21,10,100.0
56,3,5,0.22,18,8,100.0
97,1,8,9.67,41,0,100.0
36,13,6,1.52,10,6,54.58
79,9,0,4.89,50,1,100.0
67,0,4,2.62,14,6,100.0
12,1,3,1.09,28,8,100.0
62,15,9,4.82,38,10,100.0
62,14,3,9.94,23,4,100.0
86,23,8,6.69,13,3,94.25
32,7,4,0.51,5,8,58.06
79,11,9,0.53,0,0,21.95
75,15,4,5.77,1,5,74.14
47,21,4,5.97,20,3,100.0
68,0,3,6.02,40,8,100.0
73,21,1,8.26,25,7,100.0
88,11,0,8.76,40,2,100.0
3,17,8,6.1,40,3,100.0
63,2,3,7.88,25,7,100.0
10,21,1,4.83,31,5,100.0
84,9,6,9.02,27,10,100.0
86,19,5,8.6,13,5,100.0
88,8,8,9.35,47,1,100.0
13,11,1,1.93,44,0,100.0
15,23,6,9.32,46,1,100.0
39,20,9,4.29,33,10,100.0
47,13,2,6.48,5,6,91.3
77,8,1,9.04,4,7,84.19
5,9,6,4.22,4,1,59.19
73,8,3,7.77,15,2,100.0
36,2,6,9.15,14,6,100.0
7,9,9,2.04,15,6,58.1
32,22,3,8.94,18,3,100.0
10,4,9,3.12,34,2,100.0
73,11,8,7.98,14,3,80.92
37,5,9,3.47,33,4,99.92
16,9,10,5.03,16,7,69.27
96,3,2,8.46,4,1,100.0
80,12,10,5.53,46,8,100.0
72,2,8,1.1,30,2,100.0
80,2,8,8.82,50,9,100.0
20,21,1,1.99,8,4,98.2
37,4,7,3.11,22,10,100.0
89,3,4,6.13,39,8,100.0
14,15,7,5.91,29,5,100.0
41,22,0,6.34,32,9,100.0
42,8,5,1.46,25,2,91.63
35,9,8,1.26,9,3,49.04
6,0,10,6.87,10,4,89.81
67,8,5,4.74,8,10,71.26
35,10,3,8.3,17,5,100.0
31,18,10,9.36,0,7,55.42
5,4,2,4.91,34,8,100.0
19,9,7,9.38,3,3,65.75
9,2,6,2.67,17,1,100.0
80,17,2,4.45,44,10,100.0
55,21,5,1.42,47,8,100.0
63,23,0,7.22,6,3,100.0
89,11,5,3.24,2,3,54.98
13,1,6,7.79,29,6,100.0
6,2,4,9.53,44,7,100.0
88,20,1,1.54,38,7,100.0
38,0,9,5.41,24,1,100.0
61,8,10,1.31,34,1,98.66
8,14,9,4.17,19,8,77.12
57,20,1,9.62,41,4,100.0
47,16,8,3.4,5,5,59.56
25,12,4,7.0,15,9,99.45
72,0,7,8.33,33,0,100.0
57,23,6,9.86,50,2,100.0
93,3,2,0.35,48,1,100.0
90,12,7,7.34,39,7,100.0
8,20,10,3.43,9,5,59.02
9,23,10,3.31,17,4,85.86
31,11,8,6.69,3,8,54.77
92,20,8,4.15,4,7,66.39
25,11,7,8.55,26,8,100.0
24,6,2,3.54,17,9,90.91
20,8,7,9.85,42,1,100.0
67,8,3,9.33,2,0,75.97
70,21,8,8.57,4,10,69.77
93,5,2,0.86,13,4,78.51
33,4,1,0.43,42,6,100.0
92,2,2,2.61,15,10,100.0
73,20,8,0.71,44,3,100.0
55,6,9,7.94,21,0,87.02
70,9,1,5.07,44,1,100.0
84,8,3,6.34,46,5,100.0
2,0,5,9.23,32,2,100.0
17,8,7,5.27,1,10,47.93
33,11,4,8.17,14,0,96.6
77,17,1,5.48,10,7,86.58
84,14,0,0.28,48,1,100.0
29,1,5,4.12,46,3,100.0
25,0,0,8.14,45,5,100.0
32,13,1,2.9,49,3,100.0
90,12,6,4.53,6,10,62.47
17,12,3,4.59,27,7,100.0
72,16,9,2.34,0,2,28.96
91,16,2,2.77,4,2,68.97
44,22,10,7.86,26,3,100.0
49,20,7,4.31,49,1,100.0
15,14,0,3.09,44,8,100.0
38,18,8,8.31,38,4,100.0
57,14,2,8.83,37,8,100.0
4,2,3,6.35,17,9,100.0
91,10,0,3.47,24,6,100.0
34,11,2,2.24,33,8,100.0
87,13,2,1.83,50,10,100.0
70,6,3,8.9,20,4,100.0
39,22,9,1.35,41,6,100.0
26,7,9,8.21,12,6,79.56
25,21,4,5.17,26,6,100.0
8,3,7,3.78,50,6,100.0
43,20,6,7.5,16,6,98.69
32,1,7,5.65,10,7,93.63
14,16,9,1.84,46,2,100.0
49,2,6,2.06,29,8,100.0
6,20,2,5.69,13,2,100.0
18,20,1,9.78,50,10,100.0
87,18,5,8.43,11,6,92.67
20,8,0,1.95,37,9,100.0
1,12,4,1.28,42,3,100.0
44,11,7,4.19,17,9,77.5
60,4,4,7.35,46,7,100.0
61,8,1,9.25,32,8,100.0
48,12,6,7.58,0,8,61.3
98,14,8,6.58,11,6,79.42
20,12,5,2.65,26,6,100.0
7,19,4,6.46,39,4,100.0
39,6,5,5.66,16,0,88.06
95,1,5,2.49,42,4,100.0
29,17,8,5.45,21,2,92.25
15,4,0,7.31,22,5,100.0
25,23,6,6.85,43,10,100.0
67,22,7,0.18,38,3,100.0
98,4,2,2.82,19,4,100.0
51,18,4,5.8,34,5,100.0
7,12,4,0.82,29,6,100.0
58,15,1,7.88,30,3,100.0
96,14,6,5.69,32,5,100.0
44,18,10,6.26,49,0,100.0
29,15,9,3.96,32,4,100.0
67,11,2,4.73,37,0,100.0
75,11,0,2.92,35,4,100.0
79,7,10,5.49,32,5,91.73
88,21,7,3.44,24,7,100.0
69,2,2,6.87,29,5,100.0
71,21,6,7.55,17,3,98.67
70,16,3,3.84,40,3,100.0
36,9,3,9.25,49,10,100.0
69,3,6,0.29,7,9,64.79
4,15,4,5.53,46,7,100.0
18,0,4,2.91,26,1,100.0
11,14,7,9.82,12,1,80.63
84,15,6,9.94,18,2,100.0
50,10,3,0.39,42,4,100.0
59,21,3,0.3,26,4,100.0
45,3,0,1.91,10,10,100.0
74,8,0,0.59,10,2,92.11
74,5,5,5.99,8,6,64.81
41,22,9,2.28,28,6,100.0
12,15,7,3.25,2,0,53.24
26,13,7,5.96,9,1,77.17
56,15,3,5.09,25,9,100.0
87,4,7,2.17,23,2,100.0
46,20,8,3.31,47,2,100.0
48,5,4,8.62,35,4,100.0
86,1,5,5.48,17,9,100.0
52,4,7,6.79,39,2,100.0
43,3,5,3.52,34,4,100.0
44,5,9,1.04,1,3,28.32
31,5,4,2.56,37,4,100.0
47,12,3,1.05,24,7,100.0
58,3,4,0.42,5,4,84.66
63,1,4,1.0,23,3,100.0
48,20,4,8.71,2,3,91.01
21,6,9,8.85,5,6,62.12
5,0,8,1.94,38,1,100.0
66,1,2,7.83,44,8,100.0
79,4,9,4.47,47,10,100.0
31,1,6,7.69,49,5,100.0
25,22,0,0.26,36,8,100.0
29,19,1,8.21,44,6,100.0
55,7,6,3.03,22,0,90.82
53,12,7,3.0,7,6,67.56
73,7,8,5.31,30,4,94.73
39,6,1,4.36,13,5,94.92
65,15,0,9.03,36,2,100.0
68,20,3,3.07,6,0,79.83
79,6,1,4.72,7,9,83.59
92,10,2,3.22,5,9,65.16
15,22,6,5.82,44,9,100.0
23,23,0,4.29,16,9,100.0
95,13,5,3.17,47,1,100.0
66,12,0,5.21,9,2,99.6
99,2,6,9.96,8,8,100.0
39,21,1,6.71,13,5,100.0
93,22,9,0.97,41,7,100.0
84,22,9,8.86,49,7,100.0
60,1,2,8.94,18,3,100.0
89,9,3,2.0,15,6,88.52
55,10,3,4.84,24,8,100.0
15,15,7,7.2,34,7,100.0
90,17,9,2.22,26,0,84.26
77,22,5,4.4,1,0,96.17
98,13,2,2.58,14,8,81.39
82,9,10,5.35,37,7,100.0
86,0,10,2.3,19,9,85.74
16,21,5,2.97,37,8,100.0
85,2,3,0.64,14,8,98.84
82,6,6,7.68,6,9,65.71
62,6,0,6.22,46,5,100.0
59,23,1,3.18,17,4,100.0
97,4,0,7.2,10,9,100.0
83,17,3,6.28,18,1,96.73
69,1,4,3.42,46,4,100.0
10,3,6,9.77,11,9,100.0
61,4,10,6.17,46,2,100.0
86,5,0,3.04,30,0,100.0
6,2,8,0.91,18,5,97.93
43,17,8,7.67,38,2,100.0
53,1,10,1.02,29,7,100.0
100,13,7,7.34,25,4,100.0
2,8,7,3.16,16,5,85.0
54,14,3,5.95,28,3,100.0
28,17,7,5.57,5,3,65.01
85,6,3,6.87,18,2,100.0
22,19,2,6.8,8,10,93.53
9,0,0,2.24,40,0,100.0
10,10,3,6.08,11,9,89.92
10,8,1,1.46,20,5,99.24
94,19,5,1.63,9,1,68.77
82,10,3,7.82,47,3,100.0
83,7,8,1.4,21,9,84.45
99,8,7,7.42,46,3,100.0
71,18,5,9.71,38,3,100.0
47,4,3,4.6,7,8,96.85
44,5,8,0.14,18,0,60.52
36,10,0,1.09,50,2,100.0
3,12,3,6.99,5,10,72.22
98,5,8,7.96,41,1,100.0
60,12,3,9.94,44,7,100.0
89,16,5,3.7,33,4,100.0
75,18,7,6.23,21,6,100.0
45,11,5,0.49,46,9,100.0
79,15,3,0.18,50,4,100.0
82,11,5,2.7,33,4,100.0
30,3,8,5.16,38,10,100.0
32,12,6,2.26,17,0,75.36
49,12,1,7.63,22,1,100.0
4,4,2,7.43,38,6,100.0
53,23,5,0.2,44,7,100.0
48,21,0,9.16,13,7,100.0
81,8,6,4.44,4,5,47.43
